timestamp,j1_pos,j2_pos,j3_pos,j4_pos,j5_pos,j6_pos,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_acc,j2_acc,j3_acc,j4_acc,j5_acc,j6_acc,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff
19.061,-0.0022203496574801918,-0.001065361136278753,0.0005598903766843577,-0.0005811499366652484,0.0030308659143969408,-0.0003668329681767446,-0.005248144379993616,0.06457382699624133,0.0006215630765132596,0.0009653482229123878,0.00026694735819647597,9.129748145025873e-05,0.07084871620400318,-0.012323025904828045,0.0012745746015175024,-0.0011349368725523355,-0.0010301156950830476,0.0005990153012482141,0.0,0.0,0.0,0.0,0.0,0.0
19.081,-0.0012962550437167764,-0.001630859482938618,0.0010145588308647646,-0.0009051642515984781,0.0038753945593974493,-0.0006146744755142208,-0.004910511786625012,0.06519607146449102,0.0006432316252677761,0.0009402687952952821,0.0002457412396430249,0.0001018436949527246,0.016881629668430573,0.03111222341248551,0.001083427437725849,-0.001253971380855311,-0.0010603059276725769,0.0005273106751233049,0.0,0.0,0.0,0.0,0.0,0.0
19.101,-0.0020381657326504765,-0.0022983266194911423,0.0015503017505373862,-0.0012869323677255906,0.004870756409757426,-0.00090678882226225,-0.006430126495354067,0.06494559347889574,0.0006044443955403461,0.0009941373627867373,0.0003019687369526314,8.141108367572258e-05,-0.07598073543645438,-0.012523899279764512,-0.0019393614863715406,0.0026934283745728167,0.0028113748654803863,-0.0010216305638501228,0.0,0.0,0.0,0.0,0.0,0.0
19.121,-0.0028234346479480976,-0.0030699851621465157,0.002169131647316469,-0.0017279441335471546,0.0060204060410455895,-0.0012441755107177599,-0.006726191317995725,0.06394578794322253,0.0005872249351235037,0.0010040977993567707,0.0003299726204251986,7.519594450704215e-05,-0.014803241132083188,-0.0499902767836614,-0.000860973020842139,0.0004980218285016819,0.0014001941736283903,-0.00031075695843402857,0.0,0.0,0.0,0.0,0.0,0.0
19.141,-0.003709875666603857,-0.003944161096913312,0.0028720537367270538,-0.002228905856032526,0.007326010202552524,-0.001627334256105506,-0.005099127172509483,0.0650206499921909,0.0006417303923976769,0.0009368139261273778,0.0002428916705004506,9.886091638630634e-05,0.08135320727431383,0.05374310244841949,0.002725272863708719,-0.003364193661469716,-0.0043540474962374945,0.001183248593963235,0.0,0.0,0.0,0.0,0.0,0.0
19.161,-0.004704755220985568,-0.004924198814581615,0.0036589252797885052,-0.0027896445188559937,0.008787891351497379,-0.0020563553949548563,-0.006471181476863557,0.06494121795701117,0.0006046250926538821,0.0009881891954963834,0.0003004595736522727,8.041674563354084e-05,-0.06860271521769298,-0.003971601758985605,-0.001855264987189452,0.0025687634684498787,0.0028783951575906555,-0.0009222085376381307,0.0,0.0,0.0,0.0,0.0,0.0
19.181,-0.005801507716422627,-0.006008113055469444,0.0045290580130341596,-0.0034097663181382742,0.01040430414121385,-0.002530729542034038,-0.0059587616112792615,0.06463526425079413,0.0006037167502195712,0.0009670154835664385,0.00028457943978194185,8.102603631708616e-05,0.02562099327921531,-0.01529768531085237,-4.541712171554732e-05,-0.0010586855964972667,-0.0007940066935165596,3.046453417726645e-05,0.0,0.0,0.0,0.0,0.0,0.0
19.201,-0.006999675115172188,-0.007192927485212053,0.005480842523081009,-0.004088068305597048,0.012172296353203826,-0.00304957978564957,-0.005057232560132731,0.0650701323283618,0.0006423054005219447,0.0009265101756705668,0.0002403262273387146,9.794804124202416e-05,0.045076452557327486,0.021743403878383742,0.0019294325151187198,-0.0020252653947936284,-0.0022126606221614096,0.0008461002462469183,0.0,0.0,0.0,0.0,0.0,0.0
19.221,-0.008296130920647293,-0.008483998966871908,0.0065118416520784095,-0.004822449704831477,0.014087919797262316,-0.0036116627710907068,-0.004214767067702213,0.057953313768566196,0.0006322725294757164,0.0012967872973987937,0.00057870453824483,9.437881156837413e-05,0.0421232746215268,-0.3558409279897877,-0.0005016435523114256,0.01851385608641174,0.01691891554530613,-0.00017846148368250538,0.0,0.0,0.0,0.0,0.0,0.0
19.241,-0.009692499210317784,-0.009856124359561846,0.007619076236355049,-0.00561188580167471,0.016144530394000434,-0.004215327271533731,-0.005416349120775585,0.06483355070802278,0.0006068351372604253,0.0009486255380051628,0.0002555856975090965,8.11522561976058e-05,-0.06007910265366987,0.34401184697283665,-0.001271869610764586,-0.017408087969681917,-0.016155942036787017,-0.0006613277685384308,0.0,0.0,0.0,0.0,0.0,0.0
19.261,-0.011176429698026347,-0.01132608951995362,0.008798964705579948,-0.00645277210639339,0.01833634519665228,-0.00485855847198291,-0.005219260233204485,0.06429665316575481,0.0006191091435520518,0.0009030092931246042,0.00023807483861354103,8.900452571664053e-05,0.009854444378555196,-0.026844877113399324,0.0006137003145813411,-0.0022808122440279785,-0.000875542944777792,0.0003926134759517447,0.0,0.0,0.0,0.0,0.0,0.0
19.281,-0.012747779630299938,-0.012881065270029524,0.01004727282332496,-0.007342376074765511,0.020655379875180735,-0.00553910878628372,-0.007312143509512545,0.0640091912492632,0.0006153183987500505,0.0009114591805662597,0.0003074524569944125,8.749000073030033e-05,-0.10464416381540523,-0.014373095824580686,-0.00018953724010007238,0.00042249437208278574,0.0034688809190436486,-7.572624931701128e-05,0.0,0.0,0.0,0.0,0.0,0.0
19.301,-0.01439371012891133,-0.014514048658950784,0.011359368922590818,-0.008277423570582698,0.02309270056584456,-0.006254414865885849,-0.004149638927692805,0.06515082714748065,0.0006345984497360541,0.0009179818770763404,0.0002119696587982254,9.263481621520075e-05,0.15812522909099036,0.057081794910873555,0.0009640025493002009,0.0003261348255040389,-0.004774139909809458,0.0002572407742450266,0.0,0.0,0.0,0.0,0.0,0.0
19.321,-0.016115679138544614,-0.016221960845101968,0.012730089599154226,-0.00925432351317923,0.025639079049788016,-0.007001708072492896,-0.004918343475187313,0.06446310785168652,0.0006220571383552115,0.0008757325989375009,0.00020449116484915451,8.991787385775885e-05,-0.03843522737471936,-0.03438596478970105,-0.0006270655690420309,-0.002112463906941645,-0.00037392469745348557,-0.00013584711787207425,0.0,0.0,0.0,0.0,0.0,0.0
19.341,-0.017904341909356525,-0.017995855923535586,0.014154000595139493,-0.010269072304756044,0.02828434320477502,-0.007777995940104532,-0.006907859404266177,0.06406496213504805,0.000616911790646435,0.0008862662560377571,0.00028569892911731,8.657294014439987e-05,-0.09947579645394532,-0.01990728583192409,-0.0002572673854388307,0.0005266828550128224,0.004060388213407862,-0.00016724668566795245,0.0,0.0,0.0,0.0,0.0,0.0
19.361,-0.019747829969094077,-0.01982758977390109,0.01562530553606134,-0.01131756583008059,0.031017535377666938,-0.008580128977905055,-0.005090873750321745,0.0649000232377148,0.000608688667848592,0.0009300852109356411,0.00024788791601792863,7.77445712053515e-05,0.09084928269722352,0.041753055133338296,-0.00041115613989215806,0.0021909477448942474,-0.0018905506549691102,-0.00044141844695242793,0.0,0.0,0.0,0.0,0.0,0.0
19.381,-0.02164283073910145,-0.02171210351675512,0.017137990786294743,-0.01239564169214713,0.03382755261094861,-0.009404790713565703,-0.004667935257619615,0.06451385275475752,0.000622603115156814,0.0008668968692368273,0.00020307742302469933,8.812500416600921e-05,0.021146924635106965,-0.01930852414786424,0.0006957223654111149,-0.0031594170849407583,-0.0022405246496615128,0.0005190216480328968,0.0,0.0,0.0,0.0,0.0,0.0
19.401,-0.023577225823292913,-0.023618680014106275,0.01868601091288813,-0.01349900502785939,0.0367023586161519,-0.010248557956966664,0.0006651515592399869,0.08587639881846794,0.0008372614144839252,0.0005530931300095354,-0.00031575986959125543,0.00014654008392724766,0.2666543408429858,1.0681273031855438,0.01073291496635579,-0.015690186961364927,-0.02594186463079829,0.0029207539880619846,0.0,0.0,0.0,0.0,0.0,0.0
19.421,-0.0255544287728382,-0.025604490630293242,0.02026233307795522,-0.014622159135514678,0.039631767849082955,-0.011108148978589583,-0.006064853336919181,0.06388991321701074,0.0005884738273140705,0.0009552224876114568,0.00031842380834868223,6.608906934539582e-05,-0.3365002448079656,-1.0993242800728835,-0.012439379358493001,0.0201064678800965,0.03170918389699756,-0.0040225507290926775,0.0,0.0,0.0,0.0,0.0,0.0
19.441,-0.02755101855681996,-0.02759526963050174,0.02186130173799672,-0.015761706729868763,0.04260196005500294,-0.011979817064632137,-0.004310075489516751,0.06482463756250503,0.0006381613533124747,0.0008883283184022289,0.0002266843294281345,9.105589535006453e-05,0.08773889237012339,0.046736217274715885,0.002484376299920263,-0.003344708460461464,-0.004586973946027484,0.001248341300233462,0.0,0.0,0.0,0.0,0.0,0.0
19.461,-0.029567403822212235,-0.029606482374316734,0.023476120867216288,-0.016912518225185025,0.04560178230884926,-0.012860186333499612,-0.004328872900266024,0.06520267674185101,0.0006328208386112977,0.0008940918034692213,0.00021653624035995224,8.6637061352271e-05,-0.0009398705374636811,0.018901958967299362,-0.0002670257350588569,0.00028817425334962734,-0.0005074044534091244,-0.00022094169988968098,0.0,0.0,0.0,0.0,0.0,0.0
19.481,-0.03159393005786004,-0.03163036598359703,0.025100453313321225,-0.018070116932700664,0.04861932234982369,-0.013745745097639706,-0.004810092957560007,0.06483549751450896,0.0006239014847406882,0.0008967446351585417,0.00024281874335340282,8.183344972968742e-05,-0.02406100286469539,-0.018358961367099986,-0.0004459676935304049,0.0001326415844659993,0.0013141251496723236,-0.00024018058112914152,0.0,0.0,0.0,0.0,0.0,0.0
19.501,-0.03362156458809462,-0.03365743848653313,0.02672805191470573,-0.01923010687282556,0.051642789984178705,-0.014633055202943446,-0.004711168299190904,0.06538460993603985,0.0006412634954899576,0.0008184372753135272,0.00017764221933977333,9.227748269691194e-05,0.0049462329184552754,0.02745562107654548,0.0008681005374634917,-0.003915367992250812,-0.0032588262006815437,0.0005222016483612369,0.0,0.0,0.0,0.0,0.0,0.0
19.521,-0.035643890203078676,-0.03568204273691933,0.028352732872290787,-0.020387895372038223,0.05466106434891049,-0.0155188340577741,-0.005164745680125381,0.06490783206345227,0.0006084917767915227,0.0008997379921812099,0.000245011981936355,7.122135030601662e-05,-0.022678869046724323,-0.023838893629379666,-0.001638585934921784,0.004065035843384222,0.0033684881298291546,-0.0010528066195447884,0.0,0.0,0.0,0.0,0.0,0.0
19.541,-0.037651789909912914,-0.03769563946364851,0.029968717494884167,-0.021539557244946828,0.057663018132797283,-0.016399816294279113,-0.004747639269698795,0.06462604398891188,0.000623133282574323,0.0008780575756748982,0.00023393894674279912,8.036288497910438e-05,0.02085532052132972,-0.01408940372701994,0.0007320752891400318,-0.001084020825315608,-0.0005536517596778052,0.0004570767336543977,0.0,0.0,0.0,0.0,0.0,0.0
19.561,-0.03963823966403002,-0.03969713860647328,0.031570378587413295,-0.022680666458795073,0.06063860491492079,-0.017272977423724356,-0.003711008781350981,0.05866826873882068,0.0006434926091972853,0.0011993253722032,0.00047412124059051375,9.892773600697624e-05,0.05183152441739181,-0.29788876250456614,0.0010179663311481396,0.01606338982641543,0.012009114692385988,0.000928242551393613,0.0,0.0,0.0,0.0,0.0,0.0
19.581,-0.04160051087329908,-0.04166241569621576,0.03315242029262855,-0.02380847812562692,0.06357738789768863,-0.018135522680498006,-0.005144047037478832,0.06466695152758128,0.0006071659017077013,0.0008778415078609936,0.0002502627186582928,6.931602129583991e-05,-0.07165191280639409,0.2999341394380366,-0.0018163353744792387,-0.01607419321711066,-0.011192926096611286,-0.001480585735556848,0.0,0.0,0.0,0.0,0.0,0.0
19.601,-0.04352698223288076,-0.04360359041345774,0.034710130882935175,-0.024918660645761648,0.06647101691610136,-0.01898472971603038,-0.004365499638773428,0.06447073529017865,0.0006255678338500659,0.0008089585491031642,0.00017280471460590606,8.357360172489559e-05,0.038927369935271024,-0.009810811870132123,0.0009200966071182456,-0.0034441479378915407,-0.0038729002026194207,0.0007128790214527988,0.0,0.0,0.0,0.0,0.0,0.0
19.621,-0.045416557976579064,-0.0455083973653716,0.03623906839117641,-0.026008223915689577,0.06931141455891332,-0.01981830199431922,-0.0054154582523466025,0.06493727602283547,0.000607603829942141,0.0008818596223369446,0.00024641307300708216,6.661955319081647e-05,-0.05249793067865983,0.02332703663284177,-0.0008982001953962618,0.003645053661689096,0.0036804179200588837,-0.0008477024267039738,0.0,0.0,0.0,0.0,0.0,0.0
19.641,-0.0472607240497096,-0.047373339263874215,0.03773548521462011,-0.027074684800965976,0.07209124181690285,-0.020634098167234605,-0.004653996209036354,0.06480562434110745,0.0006248560143407578,0.0008579038926317534,0.00022701107495639097,7.761882289493427e-05,0.038073102165513246,-0.006582584086401029,0.0008626092199308562,-0.0011977864852595866,-0.0009700999025345803,0.0005499634852059016,0.0,0.0,0.0,0.0,0.0,0.0
19.661,-0.049060289583288785,-0.049193881065931144,0.03919610183173905,-0.028115668532422866,0.07480464768607842,-0.021430395777338518,-0.006994608432150742,0.06459164911876328,0.0006251205501734414,0.000811968504367197,0.00025856624427304624,7.963178626377299e-05,-0.1170306111557011,-0.010698761117207127,1.322679163417788e-05,-0.002296769413227458,0.0015777584658325167,0.00010064816844192007,0.0,0.0,0.0,0.0,0.0,0.0
19.681,-0.05080481589425023,-0.050966426521970476,0.04061834338805692,-0.029129230114333104,0.07744674777189609,-0.02220579728394423,-0.004927057640538504,0.06468297309214321,0.0006081131551584351,0.0008540587138880645,0.00024027782856053236,6.650576412624287e-05,0.1033775395806141,0.004566198668996921,-0.0008503697507503308,0.00210451047604342,-0.0009144207856257133,-0.0006563011068765197,0.0,0.0,0.0,0.0,0.0,0.0
19.701,-0.05249757794210996,-0.05268928765931591,0.04200039944935785,-0.030114236646045178,0.08001407524973736,-0.022959244000147372,-0.004265971033715853,0.06444471735644443,0.0006262387764119637,0.0007895984205481821,0.00016531132519006803,8.134956699083762e-05,0.03305433034113322,-0.01191278678493957,0.0009062810626764477,-0.0032230146669941914,-0.0037483251685232963,0.0007421901432297531,0.0,0.0,0.0,0.0,0.0,0.0
19.721,-0.054137560938937845,-0.05436008656856384,0.04334110894056842,-0.031069670601453048,0.08250480819834571,-0.02369020196319216,-0.005133081997443492,0.06489651253321471,0.0006083265150439027,0.00085933551692087,0.00023646476270533425,6.400235273314181e-05,-0.04335554818638285,0.022589758838514672,-0.0008956130684030696,0.003486854818634468,0.003557671875763387,-0.000867360712884809,0.0,0.0,0.0,0.0,0.0,0.0
19.741,-0.055721543687144326,-0.05597975783746012,0.04464028559366984,-0.0319955755246637,0.08491823318424796,-0.024398469991141702,-0.004580521213492702,0.06477807597531507,0.0006252215248852694,0.000836383146636005,0.00021813164702362813,7.538188570604953e-05,0.027628039197540057,-0.005921827894982261,0.0008447504920683537,-0.0011476185142432727,-0.0009166557840853255,0.0005689766486453984,0.0,0.0,0.0,0.0,0.0,0.0
19.761,-0.05725024050287164,-0.05755493804525269,0.045898521759790256,-0.03289198826111406,0.0872558447467382,-0.025084414574742198,-0.002562742956400057,0.05823548785149718,0.0006336464458409491,0.0011370661349477257,0.00042399497625028766,9.53887733185152e-05,0.10088891285463442,-0.3271294061909014,0.0004212460477839942,0.015034149415586355,0.010293166461333195,0.0010003443806233044,0.0,0.0,0.0,0.0,0.0,0.0
19.781,-0.05873184601531367,-0.059067822400077574,0.04711740228699135,-0.0337609700179442,0.08951995525572976,-0.025748951448711033,-0.004474543947408203,0.06506311994204175,0.0006286796912722686,0.0008321733822043154,0.0002134371607689315,7.535003359251946e-05,-0.09559004955040934,0.34138160452723587,-0.000248337728434028,-0.01524463763717084,-0.010527890774068032,-0.001001936986299808,0.0,0.0,0.0,0.0,0.0,0.0
19.801,-0.060163329151001754,-0.0605426252705028,0.04829954261599401,-0.03460351372231685,0.09171599608940628,-0.026393436736349862,-0.004472460862442887,0.06426515651607244,0.0006240549296280401,0.0007836278153550286,0.00018446282367086484,7.711016928778347e-05,0.00010415424826580117,-0.03989817129846656,-0.00023123808221143177,-0.002427278342464391,-0.0014487168549033639,8.800678476320232e-05,0.0,0.0,0.0,0.0,0.0,0.0
19.821,-0.06155213866680054,-0.06197490292415697,0.04944860980157806,-0.03542239268358571,0.09385068112557438,-0.027019912529697265,-0.004828924412218349,0.06486224394750638,0.0006103900756772446,0.0008376210045089177,0.00022171305727298161,6.292756284269341e-05,-0.017823177488770298,0.029854371571692347,-0.0006832426975396697,0.002699659457694037,0.0018625116801055475,-0.0007091303222543923,0.0,0.0,0.0,0.0,0.0,0.0
19.841,-0.06290357464673857,-0.06337278530048529,0.050569451122982834,-0.03622121279462753,0.09593282911386147,-0.027630960123109283,-0.004647085656137808,0.06470537148198109,0.0006252100424039703,0.0008158123370105713,0.00020891142335711585,7.36222513768453e-05,0.009091937804027254,-0.007843623276264533,0.0007409983363363007,-0.0010904333749173444,-0.0006400816957933019,0.0005347344267076062,0.0,0.0,0.0,0.0,0.0,0.0
19.861,-0.06422695287674873,-0.06474263224577381,0.05166801072986704,-0.03700413389551738,0.09797367814062596,-0.02822990147036819,-0.005354006912294743,0.06490327974754596,0.00060880209063717,0.0008368157677600824,0.0002310202629744575,6.03507243853163e-05,-0.035346062807847516,0.009895413278243826,-0.0008203975883400335,0.001050171537475575,0.001105441980867106,-0.0006635763495764643,0.0,0.0,0.0,0.0,0.0,0.0
19.881,-0.06552926858388464,-0.06609392639175926,0.052751614121302026,-0.03777641455560854,0.09998662932414959,-0.02882064295764053,-0.004477875423241782,0.06500193562708043,0.0006286187305311608,0.0008142949636803926,0.0002062018456899942,7.355550322339643e-05,0.04380657445264898,0.004932793976723215,0.0009908319946995636,-0.0011260402039845149,-0.0012409208642231912,0.0006602389419040208,0.0,0.0,0.0,0.0,0.0,0.0
19.901,-0.06682528121046172,-0.06743701232733645,0.05382872174113196,-0.03854415126459454,0.10198752194771998,-0.029407859723407093,-0.005770791912479184,0.06524691166957376,0.0006328516137330681,0.0007178111444865881,0.00016068809513946312,7.871550564171603e-05,-0.06464582446187149,0.01224880212466707,0.00021164416009536896,-0.004824190959690325,-0.0022756875275266025,0.0002580001209159854,0.0,0.0,0.0,0.0,0.0,0.0
19.921,-0.06811814236324754,-0.06878018859853707,0.05490529860851989,-0.03931135287853582,0.10398755253866465,-0.029994822040857017,-0.004466601328010147,0.06477331786749427,0.0006112657408987171,0.0007965857379263752,0.0001912920425261623,6.30510756535474e-05,0.06520952922345323,-0.023679690103975224,-0.0010792936417175721,0.003938729671989439,0.0015301973693349915,-0.0007832214994084486,0.0,0.0,0.0,0.0,0.0,0.0
19.941,-0.06941218442263608,-0.07012310783048026,0.05598191259586027,-0.040078637996158406,0.10598755067827081,-0.030581757867692794,-0.00439871981997844,0.06455630689772528,0.0006268013710493958,0.0007918473782370095,0.00018943933461098607,7.385146408855903e-05,0.0033940754015854484,-0.010850548488449777,0.0007767815075339523,-0.00023691798446829286,-9.263539575881375e-05,0.0005400194217505931,0.0,0.0,0.0,0.0,0.0,0.0
19.961,-0.07070696553967526,-0.07146550101586602,0.05705849385800388,-0.04084589199755406,0.10798758188427904,-0.031168719520208832,-0.00505886899785461,0.06486586422568587,0.000609626214234632,0.0008182147926555916,0.00022063370537071195,5.883890724445173e-05,-0.033007458893809204,0.01547786639802989,-0.0008587578407382074,0.0013183707209291355,0.0015597185379863274,-0.0007506278422053808,0.0,0.0,0.0,0.0,0.0,0.0
19.981,-0.0720005554259151,-0.07280825511737632,0.05813510969354496,-0.04161319543209974,0.10998756088548589,-0.03175565347109899,-0.004532549066120804,0.0648141544854666,0.0006270113674153172,0.0007951526517072927,0.00019964131977466808,7.151959492321391e-05,0.026315996586686204,-0.0025854870109631844,0.0008692576590341202,-0.0011531070474147672,-0.0010496192798020293,0.00063403438393801,0.0,0.0,0.0,0.0,0.0,0.0
20.001,-0.07328972348403617,-0.07413003117349781,0.059211923425491086,-0.04238085778484901,0.11198700061101086,-0.03234253732130998,0.0009784041249927258,0.0857418982765285,0.0008412577071711044,0.0004130569952964652,-0.00036074337701452654,0.00013454042673427535,0.27554765955568233,1.0463871895531178,0.010712316987789593,-0.019104782820541778,-0.028019234839460328,0.003151041590553139,0.0,0.0,0.0,0.0,0.0,0.0
20.021,-0.07458870415755303,-0.0754934285532487,0.060288309453276234,-0.04314776043229873,0.11398755618277434,-0.03292954668498904,-0.004452958474035293,0.06504573713262102,0.0006298887249915758,0.0007908942646446399,0.00019494012654333332,7.157294623971744e-05,-0.2715681299514067,-1.0348080571953964,-0.010568449108976658,0.018891863467409134,0.027784175177893587,-0.003148374024727963,0.0,0.0,0.0,0.0,0.0,0.0
20.041,-0.07588351870624432,-0.07683680007774996,0.06136489816980095,-0.04391511753480337,0.1159875214159154,-0.033516494031966104,-0.005186218266840446,0.06437676247436636,0.0006202229734354331,0.0007141477040077254,0.00016016450031635515,7.084995357743706e-05,-0.03666298964025844,-0.03344873291273381,-0.0004832875778071447,-0.0038373280318458034,-0.0017387813113489455,-3.6149633114019526e-05,0.0,0.0,0.0,0.0,0.0,0.0
20.061,-0.0771769763729937,-0.0781791058360346,0.06244148899509572,-0.04468232630977198,0.11798755030902264,-0.03410345141575011,-0.00449274654363611,0.06477367200648716,0.0006125804941228968,0.0007857592622892429,0.00018906564330033876,6.0111052092914896e-05,0.03467358616021754,0.019845476606040753,-0.00038212396562682085,0.0035805779140759483,0.0014450571491992112,-0.0005369450742261199,0.0,0.0,0.0,0.0,0.0,0.0
20.081,-0.07847117066061049,-0.07952198231836949,0.06351810207722508,-0.045449621001354856,0.11998754468542927,-0.03469038693683135,-0.004577754943712384,0.06459951156618192,0.000627217027399235,0.0007714420286820678,0.00018344546632408348,7.12186149291194e-05,-0.0042504200038138065,-0.008708022015262348,0.0007318266638169247,-0.0007158616803587689,-0.0002810088488127701,0.0005553781418102373,0.0,0.0,0.0,0.0,0.0,0.0
20.101,-0.07976583197957599,-0.08086444834501982,0.06459468353957032,-0.046216877326450856,0.12198757299604779,-0.035277348643808715,-0.005118494418950213,0.06483619604810742,0.0006102443095537813,0.0007954866346353007,0.00021174739966378382,5.615043133272435e-05,-0.02703697376189204,0.011834224096275272,-0.0008486358922727048,0.0012022302976616695,0.001415096666985047,-0.0007534091798197689,0.0,0.0,0.0,0.0,0.0,0.0
20.121,-0.08105943353982514,-0.08220712727615087,0.06567130009982414,-0.04698418089136869,0.12398755013564067,-0.035864281818293264,-0.004605390384085043,0.06485965861922162,0.0006283546904230497,0.0007722935980757073,0.00018889301241834834,6.960746610495949e-05,0.025655201743259054,0.0011731285557099985,0.0009055190434634401,-0.0011596518279796933,-0.001142719362271798,0.0006728517386117715,0.0,0.0,0.0,0.0,0.0,0.0
20.141,-0.08234844099339877,-0.08352900685524212,0.066748111496997,-0.04775184510807584,0.1259869954047197,-0.036451166798693535,0.0010044816071602914,0.08568378921663813,0.0008403911055106517,0.00038834711295323426,-0.0003659386117304802,0.00013147267234444454,0.2804935995622727,1.041206529870848,0.010601820754380323,-0.01919732425612406,-0.027741581207442016,0.0030932603119743184,0.0,0.0,0.0,0.0,0.0,0.0
